131.220.6.152 - - "2021-09-14 04:09:26" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36"
192.185.176.143 bot - "2021-09-14 09:50:00" https://arj.af/index.php/arj/index 200 ""
192.185.176.143 bot - "2021-09-14 09:50:00" https://arj.af/index.php/arj/index 200 ""
192.185.176.143 bot - "2021-09-14 09:50:01" https://arj.af/index.php/arj/index 200 ""
192.185.176.143 bot - "2021-09-14 09:50:02" https://arj.af/index.php/arj/index 200 ""
192.185.176.143 bot - "2021-09-14 09:50:03" https://arj.af/index.php/arj/index 200 ""
54.203.73.198 - - "2021-09-14 11:28:06" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:82.0) Gecko/20100101 Firefox/82.0"
45.129.18.242 - - "2021-09-14 12:34:14" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.47 Safari/537.36"
93.158.90.62 - - "2021-09-14 22:35:40" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
