193.235.141.120 - - "2023-02-10 00:46:07" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
66.249.75.203 bot - "2023-02-10 10:07:58" https://arj.af/index.php/arj/article/download/3/10/28 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.222 bot - "2023-02-10 10:09:08" https://arj.af/index.php/arj/article/view/25 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.81 bot - "2023-02-10 10:15:48" https://arj.af/index.php/arj/article/view/7 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.79 bot - "2023-02-10 10:16:02" https://arj.af/index.php/arj/article/download/38/22/79 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.222 bot - "2023-02-10 10:20:58" https://arj.af/index.php/arj/article/download/3/10/28 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.222 bot - "2023-02-10 10:21:03" https://arj.af/index.php/arj/article/download/9/12/66 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.203 bot - "2023-02-10 10:23:01" https://arj.af/index.php/arj/article/download/7/5/19 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.195 bot - "2023-02-10 10:27:30" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.203 bot - "2023-02-10 10:29:25" https://arj.af/index.php/arj/article/download/14/21/69 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.209 bot - "2023-02-10 10:30:43" https://arj.af/index.php/arj/article/download/9/12/66 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.192 bot - "2023-02-10 10:31:00" https://arj.af/index.php/arj/article/download/10/11/50 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.203 bot - "2023-02-10 10:32:07" https://arj.af/index.php/arj/article/view/14 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.206 bot - "2023-02-10 10:33:08" https://arj.af/index.php/arj/article/download/13/13/53 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
65.155.30.101 - - "2023-02-10 12:56:36" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.71 Safari/537.36"
45.159.87.96 - - "2023-02-10 15:13:22" https://arj.af/index.php/arj/article/download/45/25/94 200 "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68"
66.249.75.209 bot - "2023-02-10 15:53:53" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.192 bot - "2023-02-10 16:16:23" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.195 bot - "2023-02-10 16:24:11" https://arj.af/index.php/arj/article/view/38 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
47.251.13.32 - - "2023-02-10 16:29:48" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
47.251.13.32 - - "2023-02-10 16:30:16" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
47.88.87.97 - - "2023-02-10 16:33:46" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
66.249.75.222 bot - "2023-02-10 16:39:14" https://arj.af/index.php/arj/article/download/25/16/56 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.222 bot - "2023-02-10 16:39:14" https://arj.af/index.php/arj/article/download/7/5/19 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.79 bot - "2023-02-10 16:41:04" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
5.161.121.196 - - "2023-02-10 18:33:04" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
18.206.211.88 - - "2023-02-10 19:42:48" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT.6.2; Win64; x64) Gecko/20061208 Firefox/22.0"
31.222.238.68 - - "2023-02-10 20:22:46" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0"
31.222.238.68 - - "2023-02-10 20:22:49" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0"
198.235.24.184 bot - "2023-02-10 20:59:12" https://arj.af/index.php/arj/index 200 ""
66.249.75.192 bot - "2023-02-10 21:14:05" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.206 bot - "2023-02-10 21:40:28" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.83 bot - "2023-02-10 21:49:04" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
31.222.238.68 - - "2023-02-10 22:46:04" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0"
31.222.238.68 - - "2023-02-10 22:46:06" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0"
66.249.77.83 bot - "2023-02-10 23:38:59" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.77.79 bot - "2023-02-10 23:38:59" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
