40.94.20.55 - - "2024-03-22 00:01:06" https://arj.af/index.php/arj/article/view/45 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36"
66.249.69.141 bot - "2024-03-22 04:36:56" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
94.103.188.103 - - "2024-03-22 04:43:01" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (X11; Linux x86_64; rv:102.0) Gecko/20100101 Firefox/102.0"
149.56.31.206 - - "2024-03-22 05:03:52" https://arj.af/index.php/arj/index 200 "Linux Mozilla"
70.75.210.191 - - "2024-03-22 05:04:49" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
66.249.77.199 bot - "2024-03-22 05:23:13" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
108.179.253.220 bot - "2024-03-22 07:25:24" https://arj.af/index.php/arj/index 200 ""
66.249.77.197 bot - "2024-03-22 07:35:28" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.77.197 bot - "2024-03-22 07:35:28" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
165.225.106.132 - - "2024-03-22 08:15:07" https://arj.af/index.php/arj/issue/view/5 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0"
66.249.77.197 bot - "2024-03-22 08:48:16" https://arj.af/index.php/arj/article/download/13/13/53 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.140 bot - "2024-03-22 08:52:32" https://arj.af/index.php/arj/article/download/45/25/94 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
91.92.246.171 - - "2024-03-22 09:23:22" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
139.18.242.215 - - "2024-03-22 09:27:59" https://arj.af/index.php/arj/index 200 "metha/0.3.0"
104.236.11.250 - - "2024-03-22 09:49:34" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
66.249.69.141 bot - "2024-03-22 10:22:04" https://arj.af/index.php/arj/article/download/3/10/28 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
196.198.211.203 - - "2024-03-22 10:23:08" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaBrowser/22.7.0 Yowser/2.5 Safari/537.36"
139.18.242.215 - - "2024-03-22 10:28:03" https://arj.af/index.php/arj/index 200 "metha/0.3.0"
66.249.77.198 bot - "2024-03-22 11:12:41" https://arj.af/index.php/arj/article/download/13/13/53 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.140 bot - "2024-03-22 11:13:08" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.139 bot - "2024-03-22 11:40:31" https://arj.af/index.php/arj/article/download/5/3/20 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.197 bot - "2024-03-22 11:43:42" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.198 bot - "2024-03-22 11:45:25" https://arj.af/index.php/arj/article/download/6/8/18 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
157.55.39.10 bot - "2024-03-22 12:06:25" https://arj.af/index.php/arj/article/view/45 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
104.41.56.128 bot - "2024-03-22 13:43:53" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 13:43:54" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 13:43:55" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 13:43:56" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 13:43:56" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 13:43:57" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
195.201.110.222 - - "2024-03-22 14:08:52" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
139.5.200.170 - - "2024-03-22 14:22:24" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
40.77.167.143 bot - "2024-03-22 14:40:49" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.77.198 bot - "2024-03-22 14:58:57" https://arj.af/index.php/arj/article/view/10 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.141 bot - "2024-03-22 15:07:31" https://arj.af/index.php/arj/article/download/13/13/53 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
35.93.61.150 - - "2024-03-22 15:09:59" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 8.0.0; SM-G965U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
139.5.200.170 - - "2024-03-22 15:11:07" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
139.5.200.170 - - "2024-03-22 15:11:28" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
139.5.200.170 - - "2024-03-22 15:11:33" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
139.5.200.170 - - "2024-03-22 15:12:02" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
139.5.200.170 - - "2024-03-22 15:12:30" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
40.77.167.10 bot - "2024-03-22 15:37:43" https://arj.af/index.php/arj/article/download/45/25/94 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
182.42.105.144 - - "2024-03-22 15:50:43" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
66.249.69.141 bot - "2024-03-22 15:55:57" https://arj.af/index.php/arj/article/download/10/11/50 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
167.172.188.212 - - "2024-03-22 16:11:28" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
196.199.104.236 - - "2024-03-22 16:27:56" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
18.236.105.0 - - "2024-03-22 16:49:26" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 8.0.0; SM-G965U Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36"
66.249.77.198 bot - "2024-03-22 17:01:18" https://arj.af/index.php/arj/article/download/38/22/79 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
52.167.144.230 bot - "2024-03-22 17:20:43" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.69.139 bot - "2024-03-22 17:37:32" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.197 bot - "2024-03-22 17:59:09" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
61.136.235.128 - - "2024-03-22 18:05:47" https://arj.af/index.php/arj/index 200 "Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)"
66.249.77.197 bot - "2024-03-22 18:06:10" https://arj.af/index.php/arj/article/download/6/8/18 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.197 bot - "2024-03-22 18:11:53" https://arj.af/index.php/arj/article/download/10/11/50 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
104.41.56.128 bot - "2024-03-22 20:04:30" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:31" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:32" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:33" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:33" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:34" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:35" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:36" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:36" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:37" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:38" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:39" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:39" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:40" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:41" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:42" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:42" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:43" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:44" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:44" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:45" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:46" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:46" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:47" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:48" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:48" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:49" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
104.41.56.128 bot - "2024-03-22 20:04:50" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
196.240.143.238 - - "2024-03-22 20:27:13" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
66.249.77.199 bot - "2024-03-22 20:57:00" https://arj.af/index.php/arj/article/download/42/24/90 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.197 bot - "2024-03-22 21:25:37" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.194 bot - "2024-03-22 22:07:02" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.140 bot - "2024-03-22 22:14:19" https://arj.af/index.php/arj/issue/view/4 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.77.201 bot - "2024-03-22 22:43:24" https://arj.af/index.php/arj/article/download/40/23/83 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.140 bot - "2024-03-22 23:06:10" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
