54.185.73.50 bot - "2023-11-05 00:08:53" https://arj.af/index.php/arj/index 200 "Go-http-client/2.0"
122.10.49.180 bot - "2023-11-05 07:24:17" https://arj.af/index.php/arj/index 200 "Go-http-client/1.1"
50.112.160.3 bot - "2023-11-05 07:47:57" https://arj.af/index.php/arj/index 200 "fidget-spinner-bot"
199.244.88.230 - - "2023-11-05 08:45:11" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
149.54.6.158 - - "2023-11-05 09:59:50" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Mobile Safari/537.36"
66.249.69.235 bot - "2023-11-05 10:12:30" https://arj.af/index.php/arj/article/view/10 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.235 bot - "2023-11-05 10:40:51" https://arj.af/index.php/arj/article/download/40/23/83 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.235 bot - "2023-11-05 10:40:57" https://arj.af/index.php/arj/issue/view/2 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.132 bot - "2023-11-05 10:43:51" https://arj.af/index.php/arj/article/view/42 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.237 bot - "2023-11-05 11:09:34" https://arj.af/index.php/arj/article/download/3/10/28 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.237 bot - "2023-11-05 11:57:52" https://arj.af/index.php/arj/article/view/40 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
45.94.31.47 - - "2023-11-05 11:58:53" https://arj.af/index.php/arj/index 200 "Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
66.249.69.235 bot - "2023-11-05 12:01:44" https://arj.af/index.php/arj/article/view/38 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
176.125.229.142 - - "2023-11-05 12:11:47" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"
50.112.160.3 bot - "2023-11-05 12:40:29" https://arj.af/index.php/arj/index 200 "fidget-spinner-bot"
50.112.160.3 bot - "2023-11-05 12:40:39" https://arj.af/index.php/arj/article/view/58 200 "fidget-spinner-bot"
54.184.159.16 bot - "2023-11-05 12:40:41" https://arj.af/index.php/arj/issue/view/5 200 "fidget-spinner-bot"
54.184.159.16 bot - "2023-11-05 12:40:45" https://arj.af/index.php/arj/article/download/58/27/142 200 "fidget-spinner-bot"
44.231.202.44 bot - "2023-11-05 12:40:49" https://arj.af/index.php/arj/article/download/45/25/94 200 "fidget-spinner-bot"
54.184.159.16 bot - "2023-11-05 12:41:14" https://arj.af/index.php/arj/article/view/45 200 "fidget-spinner-bot"
17.241.227.212 bot - "2023-11-05 12:49:14" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
84.246.85.11 bot - "2023-11-05 13:14:26" https://arj.af/index.php/arj/index 200 "2ip bot/1.1 (+http://2ip.io)"
84.246.85.11 bot - "2023-11-05 13:14:31" https://arj.af/index.php/arj/index 200 "2ip bot/1.1 (+http://2ip.io)"
84.246.85.11 bot - "2023-11-05 13:14:41" https://arj.af/index.php/arj/index 200 "2ip bot/1.1 (+http://2ip.io)"
66.249.75.133 bot - "2023-11-05 13:20:25" https://arj.af/index.php/arj/article/view/3 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.235 bot - "2023-11-05 13:38:34" https://arj.af/index.php/arj/index 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.134 bot - "2023-11-05 14:04:37" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
180.191.23.252 - - "2023-11-05 14:26:57" https://arj.af/index.php/arj/article/view/45 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
180.191.23.252 - - "2023-11-05 14:27:27" https://arj.af/index.php/arj/article/download/45/25/94 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
50.112.160.3 bot - "2023-11-05 15:08:10" https://arj.af/index.php/arj/index 200 "fidget-spinner-bot"
66.249.69.235 bot - "2023-11-05 15:25:59" https://arj.af/index.php/arj/article/download/5/3/20 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.237 bot - "2023-11-05 16:23:25" https://arj.af/index.php/arj/article/download/58/27/142 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
62.109.5.164 - - "2023-11-05 16:41:08" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"
104.250.238.190 bot - "2023-11-05 17:46:14" https://arj.af/index.php/arj/index 200 ""
182.16.25.34 bot - "2023-11-05 18:00:42" https://arj.af/index.php/arj/index 200 "Go-http-client/1.1"
50.112.160.3 bot - "2023-11-05 18:21:37" https://arj.af/index.php/arj/index 200 "fidget-spinner-bot"
66.249.69.237 bot - "2023-11-05 19:56:46" https://arj.af/index.php/arj/article/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
54.184.159.16 bot - "2023-11-05 21:16:02" https://arj.af/index.php/arj/issue/view/4 200 "fidget-spinner-bot"
50.112.160.3 bot - "2023-11-05 21:16:02" https://arj.af/index.php/arj/issue/view/2 200 "fidget-spinner-bot"
44.231.202.44 bot - "2023-11-05 21:16:05" https://arj.af/index.php/arj/issue/view/3 200 "fidget-spinner-bot"
76.175.222.74 - - "2023-11-05 21:30:32" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15"
138.68.47.182 - - "2023-11-05 21:30:53" https://arj.af/index.php/arj/index 200 "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
66.249.69.237 bot - "2023-11-05 21:54:18" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.236 bot - "2023-11-05 22:30:37" https://arj.af/index.php/arj/issue/view/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.134 bot - "2023-11-05 23:19:47" https://arj.af/index.php/arj/article/download/3/10/28 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.132 bot - "2023-11-05 23:30:32" https://arj.af/index.php/arj/article/view/55 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.235 bot - "2023-11-05 23:43:28" https://arj.af/index.php/arj/article/download/6/8/18 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.75.132 bot - "2023-11-05 23:44:27" https://arj.af/index.php/arj/issue/view/2 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.236 bot - "2023-11-05 23:44:47" https://arj.af/index.php/arj/article/view/10 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.236 bot - "2023-11-05 23:49:42" https://arj.af/index.php/arj/article/download/13/13/53 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.69.235 bot - "2023-11-05 23:56:19" https://arj.af/index.php/arj/article/download/3/10/28 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
